Country,Population_Coeff,Inflation_Coeff,Import_Coeff,Export_Coeff,Test_Score,Export_GDP_Correlation
KAZ,19891278863.859505,-6123007621.870881,22861913884.095974,36252391149.14455,0.862998043989847,0.9420283486176034
KEN,9247349105.178276,-2035394232.198456,18872367190.95557,848247216.4746808,0.8897940968946706,0.9261414215003088
KGZ,1405049160.8232143,-13701753.713501956,886116283.5581408,589019982.2643559,0.9785759913667219,0.9164148937671927
KHM,3644681563.5750465,110627675.60601722,3290215111.613516,4447683304.237604,0.8870610801874871,0.9787159727778578
KNA,36640972.72400885,-23189180.1069518,165128099.02313894,112276780.86527614,0.9815335082113371,0.9436133814827387
KOR,179746676901.10483,7664397491.242709,139087767180.9444,232000798264.06494,0.9670996772106552,0.9788790805655297
KWT,8750438163.085945,1232910192.1119275,14374262877.784874,32074213601.811726,0.9817697191182899,0.9685392576802457
LAO,1129092983.8011112,-158333133.21730295,3821530102.5069547,1371356797.344792,0.9759933190044185,0.9681739813737481
LBR,586188087.5000693,-771885.0218228803,343246456.260598,81677990.95879176,0.9669873246075141,0.8045360251990828
LBY,4096400828.7022705,4779501980.278726,2840550184.2373204,12322099549.75751,0.8884360624543881,0.8656249640039105
LCA,242015814.30509105,-7132383.806213145,321743731.7848806,-2381999.3446884416,0.8785066362737183,0.46722752024428266
LKA,-6486860622.274794,-2413469535.540335,22357263618.491917,13174767008.124859,0.9629025275894393,0.9531263526967535
LSO,58196246.37472162,-42195989.238995984,423006255.92948455,304482897.6041999,0.9778699872873403,0.9758313581248077
LTU,-5770583348.587153,308534538.22871125,6882938845.998795,4603645063.356661,0.9357200018383236,0.9772492506677589
LUX,12975939171.429466,-775409031.9213793,8147185303.248799,1191890837.8876462,0.9261441964724351,0.6836706530358229
LVA,-3745633375.5312934,715465265.9428486,5286765045.955918,1384059005.396715,0.8682381403022863,0.9462801269888714
MAC,16577383477.014425,2514664551.9956837,-503394704.7300389,-3515360899.848415,0.2931871075804934,-0.6368895654426083
MAR,10574537533.300955,-228847071.21378142,17702001495.713287,11395067689.55327,0.9706448952462859,0.980779837983185
MDA,-766862283.7409105,-71762250.37213627,1447100848.8021107,1647173370.0025296,0.9315965299573676,0.9907201907622825
MDG,485103130.6963717,-27394922.60196347,2093480556.1202157,1108467912.71539,0.9587019200511894,0.9498190340943979
MDV,553531708.2408644,5057060.861958463,1095438390.3159802,34641271.29541836,0.9846452842893539,0.8953656559750512
MEX,106160038593.6582,-63466136500.86888,151622424988.65976,113552002168.52672,0.970387872146625,0.9614029050475252
MKD,-815640675.049994,-288436468.53314835,1992263318.9046538,434091208.8659053,0.9030090194587503,0.9618141388456078
MLI,2007665158.1486335,-180777395.10989892,2147698608.8301024,1352924609.5282037,0.9794792132418272,0.97591660048018
MLT,3130698458.7825513,-361478658.8958609,1227954248.3900588,225857980.90074548,0.8925397285302084,0.5805104347307818
MMR,4895694031.698425,-3086294803.0201335,5866315124.779674,13835916429.99548,0.9593243458429885,0.9722674516280251
MNG,1544003775.2737687,74444691.44479758,2236924125.7382593,1387739350.7265527,0.9591842857363536,0.9683247110393383
MRT,797042182.0684079,-44046662.12706258,525599708.9696551,1238638650.913218,0.966814683283989,0.9595914210785599
MUS,842265051.3230798,-48695013.255951524,3721356883.8507004,-328392334.2704098,0.9567915902487357,0.8879472001898636
MWI,1144558350.897634,-416536081.5867534,990930289.2966247,976312639.2279252,0.9287901160356431,0.8970370478590322
MYS,12810239261.623672,931758764.0644505,60429477906.49214,43981290703.106575,0.9304720973265249,0.9784833304101277
NAM,-608317104.4276928,158095537.7584942,1439462383.6786177,1085945980.1720023,0.7578068468203766,0.8797736200998344
NER,1518548021.1292756,-112574905.58996946,2108029428.174589,439757189.13154477,0.8459990033524902,0.917743788940789
NGA,58867924483.64721,111135926.8886265,107208063447.00804,-2557169579.248374,0.9462855804883156,0.8204882232654453
NIC,1248812944.0055428,-388669719.9143318,615915419.6427182,1128601466.6795092,0.9162459299799618,0.9774089645750331
NLD,11891112967.250195,-19446830974.579666,89805148241.79549,92572237723.12947,0.8873336491222175,0.9755299956047851
NOR,21045199140.876274,-5175533316.963045,46554262817.99187,68982325637.0606,0.9708798002508593,0.9513691389430126
NPL,2834807101.1410832,726404561.3466576,8842790197.987034,-759874262.8008738,0.9692484195648264,0.7646398655740636
NZL,18768484101.470264,-727263247.9500076,22782418513.118717,20152424672.919712,0.9453537969902239,0.9830806592586074
OMN,9156780884.039217,2137594620.0118892,5699070892.315244,10383610522.081638,0.9838033539918446,0.9294461822933059
PAK,30894234355.830032,-10992100148.069061,66569893730.80821,10898151129.019245,0.9589851869838505,0.9512109873063604
PAN,4005570368.908489,-3994792055.6489463,16530708253.087204,-451098133.0917937,0.8774768015024356,0.8634578291755574
PER,12167554009.362555,-702723655.4262173,42725658340.639595,17377350375.550137,0.9763689302719591,0.9739460784796715
PHL,33549579814.308586,10758181938.687176,68881107331.27179,11891520056.58653,0.8822751289769929,0.9178883085928108
PLW,-4325478.239654241,-13758308.70423573,29182874.388470262,2450977.16388255,0.7760317368437113,-0.48003664374705335
PNG,967779261.359511,-376327906.1568302,1846441314.3749173,5647833531.7212305,0.9096687035362676,0.974299994504944
POL,2906581497.30496,-20745812029.693913,87335786917.88708,69804259479.04016,0.9281391217763726,0.9809953540026879
PRT,12816317024.011889,-7153451060.61179,28616630388.148888,10137686602.863317,0.9288896217777416,0.9106485599788011
PRY,-844503669.9613447,-920711717.1755148,6258299316.809994,7087543697.346393,0.9835001045430014,0.9879683378539992
PSE,1645181155.536877,-106939115.30985986,1517648397.4149363,1839897037.1906166,0.97536038785412,0.9861289939150107
QAT,22054502795.656944,-2025656713.376191,17425279946.768192,34481323900.08074,0.9856671796241981,0.9597865953301451
ROU,-23421775928.82802,157606868.25555715,39330474189.32467,17016325574.627039,0.9381397017300818,0.9736305121269963
RUS,19097368450.685276,-30927333251.964123,376041957019.477,298186299657.0318,0.9246472130956902,0.9843063009497229
RWA,907613558.3802047,-75891908.50620845,1536213195.3301444,708283404.3109093,0.9818054610048587,0.9401023365430288
SAU,82122043052.35683,-4043555153.6775427,130225642212.61757,56137775684.62286,0.9613354596775127,0.9068473988769744
SEN,1231153440.5360394,-374014916.06915563,3426106955.318215,2017178429.1649847,0.9710649825566453,0.9737409323591804
SGP,27410811802.604034,-7654749181.722886,41272221773.08593,52856892249.93714,0.8845439372871403,0.9653309248941431
SLB,190898254.47706696,-31732616.6993709,152392135.13964236,120914502.12227117,0.984284421738616,0.9442855440487347
SLV,1423912011.84593,-353685523.9961412,2829271634.793343,3538819504.369682,0.9868731383394687,0.9789712431178972
STP,76745605.83356464,-1086113.7954796955,-9527666.752140509,49059673.69153436,0.8554565933040844,0.9147324373246628
SUR,15690881.196599869,-67265435.7026417,987071504.9597045,485902826.48289573,0.9374479255003928,0.9471633456227325
SVK,-1729089374.4642649,-3101856317.926057,15675907602.69778,14299592542.997936,0.9337614351536165,0.9828986869765072
SVN,-336443367.3317269,-4781154081.856278,5758791105.052527,3571648637.6463823,0.7314451691890522,0.9565789126095459
SWE,24167850115.38906,-11742510702.734268,54437638966.71387,52419486755.2135,0.9560558924350558,0.9631961929491113
SWZ,119105374.45857479,69011215.77449411,523752408.9486558,872263531.5197234,0.8829152160432053,0.952767548807424
SYC,227587968.5925943,-50358956.690790534,188106929.46476322,66095885.355859265,0.8971598274667457,0.9424416087508742
SYR,181955423.0971206,-258481907.1422909,11168862721.823671,3168576999.725228,0.7796543588325701,0.8011311179009465
TCD,1234238664.5505445,-39227437.16452456,1648495588.9513035,1987792664.8864877,0.9854785125641664,0.9250089252825499
TGO,1031135979.5275942,-47528950.86432024,799522244.0236849,196039547.08280677,0.9647164501834533,0.948110027573297
THA,9235180223.700901,-3972091177.9061337,59065052440.7913,82067101589.34976,0.9319982840620226,0.9831374583375461
TON,31863921.54047993,-21343089.01667925,104162068.47153275,1935269.7517698887,0.9522739474127745,0.6945369096370235
TTO,885301869.5228755,-501757807.5637456,5354481229.563117,2407588281.741047,0.8756679057258183,0.9069822845775125
TUN,3308970727.1435733,-620095345.414294,5589787109.532007,5103569357.89662,0.9912799634096106,0.9856285441893581
TUR,44245650542.75597,-24934575768.292213,219664500284.12463,30968965868.229134,0.9677395361208623,0.9605026944581779
TZA,7511638239.6358795,1019240198.3646201,-232695246.36790422,11412002006.856974,0.8978509229296309,0.9514067669805379
UGA,4278745715.707933,413448924.9499177,5578665134.166363,1998406917.8511443,0.9524235101091809,0.9543285813654915
UKR,-7116029776.910757,-3187055634.9552484,24529817508.191967,22204977077.83253,0.8865516582810665,0.9784602140233457
URY,2628379624.729782,-599680544.2071785,3420276644.8575964,13387365769.683558,0.8537793158424837,0.962916839718852
USA,2615610187073.4487,52955765847.31759,2139313275175.1086,1074618735861.3381,0.9808687275551352,0.9759643571251617
VCT,-13699076.064897286,-35090154.15784671,230779078.11580142,-21305677.95143152,0.9448487844326714,-0.2399654161341786
VNM,46828919107.085335,-1664554178.3659816,31343635815.814316,35021799421.49768,0.9775846291409023,0.9839031856142895
VUT,152227298.1550121,6249795.064326103,97123427.0749568,40855795.586188674,0.9613862749047865,0.8348832760532895
WSM,116898618.37153251,9168350.136242308,178143413.21551925,-7438747.354837081,0.9712132579239044,0.08425469961928168
YEM,3522367796.968491,3402395377.7509646,9498151850.843296,-3235940146.455878,0.930984245924452,0.4692667547168074
ZAF,11705430044.320284,-11908561386.142246,56251847298.19378,44875130296.90644,0.9371203563941004,0.9749756030062697
ZMB,1444213342.0629497,-344653387.94097304,3867851562.803097,3828636572.684791,0.9551347484612653,0.9695772050606624
