Country,Population_Coeff,Inflation_Coeff,Import_Coeff,Export_Coeff,Test_Score,Export_GDP_Correlation
CHN,0.05635977906493952,-0.013696159179778558,3.421010490271875,1.7689240800130328,0.9090821298298735,0.9793618658236775
CIV,0.0030104065151359805,-0.0005036986686300423,0.01487816016421106,0.00840174479983597,0.91638193112202,0.9441421184079836
CMR,0.002653418034881859,-0.000593437104923003,0.011315421932162522,0.0015320921347192183,0.898766287311316,0.8605522433563914
COD,0.0030961058653514004,-3.125960783516917e-05,0.009968056252014735,0.007914291868497233,0.930928740282836,0.9252985736564376
COG,0.00029286122739021516,-0.00014238455605807433,0.0030151218869663935,0.0068012499573320935,0.6881772179932749,0.9240610575648232
COL,0.009728369288817191,-0.003937480735744675,0.09714262738239986,0.05399593656524178,0.9789405101178424,0.9799932358705475
COM,8.982230686298159e-07,-1.3209505308822607e-05,0.00028938448729194476,9.545895775200358e-06,0.9285653228506894,0.0009800285158022217
CPV,4.0500716391316883e-07,-9.854538977423198e-06,0.0005496595540336286,0.00029288783848901436,0.9671800990836347,0.9294707000229846
CRI,0.00014373556273671932,-0.0007982767028214611,0.017067360609603906,0.007393667024912998,0.8580456319363196,0.9392693833190808
CUW,1.0191639679514668e-07,1.1062637153158638e-06,-8.902245150693824e-05,-0.00014718026722952595,0.7845164039101642,-0.7909241860297641
CYP,2.3651696377116305e-05,1.3748528630199414e-06,0.007552879542315903,-1.42100644308822e-05,0.9597032286254865,0.7812622737107705
CZE,3.521334230093792e-05,-0.00027457364578009494,0.059801292843028646,0.02159576924536335,0.9858968358844938,0.9834973009867815
DEU,0.027762624820908487,0.0021753697768322052,0.8407167052254017,0.32628004866331106,0.9676544209203314,0.984567801660464
DJI,4.2178555841963834e-06,-1.4228553474528436e-05,0.000871049331208375,-0.00023490087635535598,0.8139392869333772,0.8512638115738017
DMA,-6.036480645048649e-09,-7.098745383216155e-06,0.00018299317215579177,-7.3436986766937195e-06,0.9435636309356478,-0.2961528903291541
DNK,0.0002663711895419583,-0.00015858861326728877,0.08985935321760583,0.035811886918981996,0.9690418636165901,0.9941826314303366
DOM,0.000381940984429004,-0.0015528483974870284,0.024472219831614572,0.012212467652517486,0.9507030692385817,0.9299070072355617
DZA,0.009136810840776525,-0.002812059984439454,0.064237298058687,0.026083751798458944,0.9549630030934855,0.8550185415714603
ECU,0.0017658350756208946,-0.0038608151999567184,0.02505516246621355,0.014140048534809069,0.9223206064570885,0.9642139366368245
EGY,0.048429988127002166,-0.008497125501545888,0.08895912386739847,0.036876560493968626,0.9108826579273714,0.9255420255420852
ESP,0.0121679149491383,0.005465099513172254,0.3210748281994637,0.0952441708655154,0.920758709065612,0.9623121984565156
EST,-4.73259463926692e-07,0.0004516785035206895,0.007380230471640429,0.0033715605083640752,0.8737412686732329,0.9758378302957039
ETH,0.007091950751860892,0.0009401581780919499,0.019488198301048018,0.008453992920716991,0.6727777058065291,0.8466533489491713
FIN,0.00019246226381550548,0.0002505733198920057,0.06045882665866134,0.009370023528780068,0.9215435446600657,0.9577227909218653
FJI,2.2299469028629984e-06,-4.0876559498078584e-05,0.0013278147385568637,0.0001703635169335629,0.9642773296258271,0.9012778022042597
FRA,0.02726170405447484,-0.0007598939602019071,0.6968545077195955,0.21762504572099414,0.9655216689048904,0.9878790894970084
FSM,2.357149655647314e-08,-7.626182793741725e-07,8.801297592617312e-05,2.8628178004004356e-05,0.9339751188376015,0.8994743214137518
GAB,4.014147309646259e-05,-0.0001505376737890564,0.0045866687630581274,0.0024453604973497457,0.9777304766520524,0.9047872712711781
GBR,0.025026627986165177,0.003132513340869766,0.8363329354655197,0.2375141196705891,0.9715472709536285,0.97762639370982
GEO,1.9768621026088943e-05,0.002786452522691864,0.0030901781952165867,0.0014920834448541173,0.8611704098133982,0.8658729753954234
GHA,0.0031203845339609422,-0.0021949734291791035,0.010772199219735058,0.022009585448277785,0.9418582864099324,0.9743906646090361
GIN,-0.0003088408406594582,0.0012655618371859698,-0.00011861738390526933,0.0019326112719218367,0.11539681530675494,0.46468410372144625
GMB,1.1717465747970916e-05,-4.7274087235868474e-05,0.0005335054779129507,-4.7432788397652124e-05,0.683555314092058,0.49299719031731326
GNB,3.484180678740248e-06,-4.603235943620572e-05,0.0003165187562364367,0.00017447945461707704,0.9063504322126514,0.8963232856545184
GNQ,0.00010440973845069708,-3.4139338907608553e-05,0.0032323720739117724,0.0038807765063536962,0.9352748233396255,0.9685049757909825
GRC,0.000354749365874495,-7.19123842887538e-05,0.06136972990180028,-0.01603352282080128,0.8945526245396452,0.7988476957152856
GRD,3.696707758489008e-08,-7.119000759703858e-06,0.0003594262352273468,-2.8647500943426506e-05,0.9713006125933717,-0.441920250622313
GTM,0.0008151044381749944,-0.0003627796860486057,0.019011231934621616,0.009548187634591858,0.903674155046236,0.9729122031820991
GUY,-2.6740274369524885e-07,-5.262419841236983e-05,0.0012470242095572858,0.000154390057156594,0.5019897991367436,0.898984636261102
HKG,0.0016584373268404215,-0.003654994502702515,0.08831429691876304,0.041013683212843696,0.9248561914146292,0.977967534899106
HND,0.0001663151727745474,-0.00026718002737827136,0.006049799343652242,0.0031384155375534916,0.9056556192890937,0.9771635125200832
HRV,1.775192758706938e-05,-0.001653437279072411,0.01427742753962017,0.004026481243443403,0.9603219106154739,0.9253392030910899
HTI,0.0002379563607346124,0.00011508659900984202,0.004770569005256782,0.0026050752935067407,0.8851096884475194,0.9543080247515394
HUN,3.1545888691208476e-05,-0.004096288275644203,0.028284319604019836,0.010483783137018534,0.9430967465430737,0.9696953909240225
IDN,0.07010607024623094,-0.03650239184686979,0.1366356804028828,0.06602865095959663,0.7229151946843189,0.88981924151236
IND,0.1325246589039732,-0.009488635612113376,0.42737541019475334,0.2504307875987422,0.9445643448715257,0.9737312813095825
IRL,0.0015470718776302034,0.004877760046465059,0.10048660644870447,0.03822072342543418,0.9295650670427874,0.949284781761965
IRN,-0.0028340357362404383,-0.003920645843589852,0.11529100931828964,0.09393475482582954,0.7933416710801013,0.938069753944272
IRQ,0.003160626320979138,0.003733405403240087,0.04964428975212202,0.05137641047491984,0.9353915660926828,0.9333033520894619
ISL,2.7811521524575886e-06,0.0007140384506142152,0.005360709156044818,0.0003149460223787242,0.9303402063387411,0.9285321703310611
ISR,0.003942823260120553,0.017590776670018533,0.10994427720464697,0.00043533682311868837,0.8796536044796034,0.8863097143324102
ITA,0.0030199403143956654,-0.010572092753747347,0.47640322449855027,0.1514384643675797,0.9427265161540106,0.9671048649763905
JAM,3.5547086593297694e-05,-0.00069952828161436,0.004477393528721953,-0.001018035034036742,0.9506687131971354,0.7581832549080861
JOR,0.0009577580742538922,-0.0005023281599955062,0.012719844026327358,0.005271269456339444,0.8710682702338868,0.9495649522620934
JPN,0.280938173317288,-0.051768988447031296,1.0276878414263195,0.4240526068565374,0.6742525599388256,0.841752037734394
KAZ,0.002378246202141043,0.0073672980446065845,0.04897951666552634,0.017894932291931794,0.9129994930507294,0.9396667576729014
KEN,0.005057971063253475,-0.0012283039790459132,0.026975569871903075,0.007216081433540914,0.9063667209882583,0.9261414215003088
KGZ,2.9297465959973094e-05,8.898460643184537e-05,0.0018042782330234815,-4.4371870710340646e-05,0.7731084867162257,0.8963076594724253
KHM,0.0005683043225257901,9.979458926444985e-06,0.006314935311053514,0.005233864102952557,0.9838445123602266,0.9854059205633845
KIR,2.1749562987625165e-08,-3.5145963480225235e-06,7.399797723614982e-05,1.5649098611952133e-05,0.9082559907347302,0.691446794384751
KNA,1.5567245372431978e-08,-6.018127281166943e-06,0.00034734292863137275,0.00019327621099240745,0.971528243243244,0.9436133814827334
KOR,0.04655746996457432,-0.016179223116187004,0.41188509912972326,0.2081427626016277,0.9565673516361114,0.9788790805655297
KWT,0.0003211785930542502,0.00020424714243207033,0.03250562127044379,0.04580165105203726,0.9796811055424715,0.9685392576802457
LAO,5.330295545846108e-05,-0.00041011097984793894,0.004951464108450232,0.0024740865005537095,0.9613963187528869,0.9700113509753735
LBN,0.0003315344719667189,0.0006655244007819694,0.016825418417597167,0.0017379006648605133,0.9021990502080516,0.8637618226985926
LBR,7.808858996812603e-05,2.899553069933513e-05,0.0014078838434828692,-8.958463625191292e-05,0.6429032021092178,-0.14986724507396984
LBY,0.0006678602038039193,0.0029883048851042813,0.006332799761714784,0.010352201769810604,0.9208447552389716,0.8656249640039108
LCA,2.488749502079917e-07,-1.8493888018461493e-05,0.0006684430420077983,-7.31636733906332e-05,0.8345029225345344,0.46722752024429093
LKA,-1.485455680136567e-05,-0.0009917254921042364,0.030375640184609764,0.008532969182846172,0.9426326243172355,0.9531263526967534
LSO,2.2241990156076823e-06,-2.25369123669347e-05,0.0007013272891379976,0.00041172846434769293,0.9616312756837877,0.974340901337912
LTU,-4.3951029680722405e-05,-0.00011994661482593125,0.012973320917405877,0.005367888009652065,0.984397912133233,0.9772492506677588
LUX,9.882179439026704e-05,5.556117848408544e-05,0.020681629427467915,-0.0016196393947635074,0.812623429883376,0.8684736451598207
LVA,-1.635360231548267e-05,-5.32707390261024e-05,0.007824390492276777,0.0025286098518144747,0.9052106874748969,0.9462801269888713
MAC,8.82637638289592e-05,-0.00023521413961347708,0.014509447345988372,-0.00596343462319476,0.851582076212053,-0.2793521522147758
MAR,0.0030728383512372325,-0.0007898276025026224,0.029577283264186138,0.013201685082776997,0.9573127357164404,0.9807798379831852
MDA,-4.4261312161174365e-06,0.0006611801740424935,0.0023448705086179535,0.0015847914436697473,0.9189921962009929,0.9684119274780846
MDG,0.00020370460716933271,-6.493975539732744e-05,0.00266533160652133,0.0014693543805723477,0.9496550979902321,0.9498190340943985
MDV,1.4552784975819615e-06,-2.6987185964376437e-05,0.0014414275203126893,0.00014102012847978356,0.9722576441840044,0.9036240261651277
MEX,0.09376091246534651,-0.10380873670092236,0.3433731115511091,0.1182758418610647,0.924417651927314,0.9614029050475256
MKD,-8.234175981340621e-07,0.00013706047179758257,0.002459801152279401,0.0007876592244303633,0.9651410216213882,0.9594465106733109
MLI,0.00022257958886453855,-8.519428413191418e-05,0.004281805134420376,0.0015971437240914622,0.9830365892053083,0.9808586033571316
MLT,1.1005385039024302e-05,2.37819631013394e-05,0.005336635490291649,-0.0009116154343135371,0.9546698875436873,0.7938304982866004
MMR,0.0022616487283896552,-0.001793169953396048,0.018904445867744583,0.01731371477109214,0.8710320369089088,0.9760815777653654
MNG,2.287738251910535e-05,0.00026570103092190476,0.0021528681000305317,0.003072054780410426,0.9857882987973957,0.9698145422557312
MOZ,0.00033287274960400024,-8.219195488680836e-05,0.0037540466090305656,0.0027280725606484073,0.8997660011852654,0.9474797780201053
MRT,5.547216197556792e-05,-3.867689221087101e-05,0.0016881346938110832,0.0019132516635289151,0.950707198279742,0.9620821801949193
MUS,4.92701761076302e-06,-9.365591888922477e-05,0.0045284615357821445,0.000656362835558918,0.9546133396184098,0.8879472001898634
MWI,0.0002049567238238665,-0.0003387938660775049,0.0028898974705353487,0.0007714923095068951,0.9358694939025061,0.8993163932404952
MYS,0.0047619151525636625,-0.00023939640404223964,0.0983272276838595,0.03832526787610059,0.9399667257530038,0.9784833304101277
NAM,7.788379425279738e-06,1.8051463500350866e-05,0.003243106070635372,0.001509854113522489,0.9121547766262579,0.9541557347334821
NCL,3.2256227151908446e-06,-0.00011878260399537015,0.0027882634326193297,0.0014964487476292522,0.9765938544451832,0.9416896582468655
NER,0.00038960885937934595,-0.00012536325401312745,0.003701190454176056,0.0006191344259598325,0.6602166616077141,0.9177437889407892
NGA,0.10047325863882735,0.00025903901373679374,0.12002928276868181,6.468315745381614e-05,0.9538570026015218,0.8204882232654455
NIC,8.879287318915913e-05,-4.874779466784823e-05,0.0034892076023478684,0.001587961501405509,0.9662213186784844,0.9666193909542986
NLD,0.0008695493706188308,0.001182259033887466,0.1920277025961638,0.0763380557187422,0.952288468068805,0.988531183446657
NOR,0.0005906094889580596,0.0033876814406905704,0.1104075020049604,0.06595278942991135,0.973832140664076,0.9689837254867859
NPL,0.0005578966026563607,4.5587383843509185e-05,0.0067720995825234125,0.0011043620391934827,0.9946704261359232,0.7646398655740637
NRU,4.043461953039259e-09,-6.960417341925146e-06,1.8602945225928828e-05,3.3154457547074167e-06,-0.4299289891346605,0.21415057091324935
NZL,0.000456245073547375,0.0025975180653686203,0.05185310297514136,0.02297235281593254,0.9439567678487526,0.9737988616159511
OMN,0.0005013347352610828,0.00025873010049135345,0.025199787747449468,0.014504335641894024,0.939368982088209,0.976841142309884
PAK,0.05088562073403221,-0.003643011559039594,0.07386998139978347,0.018057330009465113,0.9661084302779421,0.9512109873063607
PAN,0.0004430014759796032,-0.0009304638572038994,0.018799046236009604,0.002073133922601686,0.7795615207218791,0.8661660973476839
PER,0.004526856941864334,-0.00030916441051792473,0.057415103209129056,0.020269509466912104,0.9718931588838847,0.9739460784796715
PHL,0.019910613200031756,0.00030700286925053924,0.08841047572207589,0.027616469953447735,0.906980003347472,0.9178883085928108
PLW,5.455294619744799e-10,-9.45874213880955e-07,6.613676156585707e-05,-1.8081062504084816e-05,0.9637545835113444,-0.8272312460849657
PNG,0.0005097835915448433,-0.0001091658037107802,0.0034726951406256735,0.011063005953525976,0.9269501974372538,0.974299994504944
POL,-2.86644991514719e-05,0.0006056257304374664,0.13272477353844472,0.04325918644763571,0.9918608066855631,0.9866335762639493
PRT,0.00015033890955966166,-0.0014696470616097769,0.059303689997547815,0.02020121135668412,0.9474842172426948,0.9692971364462188
PRY,6.530021198354589e-05,-0.0003387758122095844,0.010428922524539726,0.00506471534150782,0.9790011470589299,0.9879683378539994
PSE,4.860180644847581e-05,-5.608270739368896e-05,0.004990770264954229,0.0023926806022564434,0.9929558112587966,0.9870411062371145
QAT,0.00083499769617533,-0.0020504464316969703,0.05001768356873826,0.049690071705777474,0.9451804158643895,0.9597865953301455
ROU,-0.0009371735361951091,0.028975638023666775,0.05515888282712453,0.019946804866083034,0.9625263483779839,0.9582786073589684
RUS,-0.0032488342234772145,0.20255966423987892,0.4456747009299167,0.11960647713296407,0.9736445479373729,0.9394163017684205
RWA,0.00011494451512958168,5.247909910474968e-06,0.002441907369183589,0.001341066844132537,0.9562267540196139,0.94049024270097
SAU,0.04919296534865775,-0.0007378777277353634,0.25632363641238265,0.10427116764176567,0.9547716310938401,0.9068473988769747
SDN,0.006259174483913932,-0.003344264788451685,-0.011424713738041662,-0.021365469425820138,0.43738515165047154,-0.6955292545641227
SEN,0.00024339904680109758,-0.0002597763041450442,0.004930505358949104,0.0024366195229865457,0.9614281151959951,0.9737409323591801
SGP,0.001797580348104418,-0.002671717166117093,0.09553384644811581,0.04477736292657487,0.898221144108732,0.9653309248941428
SLB,1.8851642476347682e-06,-1.9589102782356694e-05,0.0004213006502817964,0.0001409204021541391,0.9399493914942076,0.9442855440487248
SLE,8.591828473174198e-05,2.257959111014034e-05,0.0008188200444187479,0.0006878518813624659,0.7491413633140711,0.8701426767162694
SLV,7.322827014364425e-05,-0.0003801271324837105,0.00730957656826549,0.0025536882341499873,0.974744545332929,0.9789712431178967
SRB,-7.842438145387434e-05,-0.005808066646762721,0.0032003234888399296,0.0187852737846472,0.7046772608342673,0.8868725444865503
STP,9.107244740181303e-08,-5.267371985223271e-06,8.608264633284973e-05,5.643092245066528e-05,0.8008337223176685,0.7205963117830085
SUR,1.4612136235268592e-06,-0.0001769880868225311,0.0015737988115530485,0.0009300389442308956,0.8874674578709861,0.949949764589738
SVK,-2.818079562942405e-06,-0.00035366256921393486,0.024977109095837658,0.00912014089607112,0.9760119056833445,0.9882068482237465
SVN,1.1605094131345958e-06,0.001270634622399589,0.01065613739308968,0.003644233620693727,0.966783490664624,0.9660703431216067
SWE,0.0013432386876005965,0.0017751618564161627,0.12974515135448222,0.03881623813064255,0.9658043123385035,0.9758670868781294
SWZ,3.8112099465837424e-06,-1.2107475751963083e-05,0.0012719963954105622,0.0007993780335295915,0.8770115554777238,0.9556091983836916
SYC,1.2072335742780186e-07,-3.5116442453085347e-05,0.0003662012093227451,0.00017123529346175427,0.8452351374913616,0.9424416087508742
SYR,-0.0003497047357931596,8.634333864673626e-05,0.005957406462313738,0.0007862944191427334,0.9231592330143257,0.8048751575437785
TCD,0.0003975800704640827,-7.081717134343741e-05,0.0033115482114222552,0.0029115610662232747,0.973536536945221,0.9311615534441811
TGO,9.95174957482611e-05,-8.013887748576795e-05,0.001872067693751973,0.0008067048141345586,0.9182660652014554,0.9481100275732971
THA,0.011934647271684747,-0.002426744434227436,0.1182550647640352,0.06171567307240233,0.9246817671980629,0.9831374583375456
TJK,6.1338459889759e-05,-8.741007978379741e-05,0.002595484232447253,-0.00012229055833514604,0.8752014093474194,0.6713724603356253
TON,1.0275824422128556e-08,-8.797979205947422e-06,0.00015876043681978537,3.08754037755575e-05,0.9460108520227467,0.694536909637059
TTO,1.7695816901397332e-05,-0.0003550050752134217,0.008051880997649787,0.0033822408110548044,0.8770298955261893,0.9069822845775123
TUN,0.00043022828884384663,-0.00019635058607282772,0.012979696461355935,0.005148866541766247,0.9700255852544958,0.9870098107355615
TUR,0.02589889805594007,-0.024137893141165042,0.2634919002410943,0.05663897191315973,0.9488297429653016,0.9605026944581778
TZA,0.006718865010745841,-0.0015596504658417596,0.010611660881356361,0.016506905570631964,0.8559662758308293,0.9514067669805376
UGA,0.0009295383064814439,-7.406611952884729e-05,0.00859055410066417,0.004304646422686339,0.9424631559171555,0.9652223871650104
UKR,-0.0010122431919425711,0.005293592015747417,0.029881237867665576,0.010352544523692024,0.9636408822594976,0.871586711699346
URY,5.5795023086549576e-05,-0.0021694721266363338,0.01571711544807837,0.011557386421892399,0.8340679679431715,0.962916839718852
USA,2.3700608934726053,-0.05253137856754445,4.981691422718599,1.604781180338763,0.9698621861839067,0.975964357125162
UZB,0.0008360755324818371,-0.0006473608996617623,0.012246956814976138,0.011675726715837356,0.6177715576478366,0.8689128223238762
VCT,-6.092623762886925e-09,-8.861378297472168e-06,0.0003061776189262875,-3.5916753187806144e-05,0.9369639887934947,-0.23996541613416497
VNM,0.008654149799584716,-0.00014564176690148715,0.06887104902048637,0.02985751730209586,0.9667694910905682,0.9859686090353493
VUT,4.72588248422288e-07,-7.0385098933742215e-06,0.00028833391813102264,0.00010166842289921616,0.9237820569977746,0.834883276053288
WSM,8.254543097250255e-08,-4.70976592326991e-06,0.0003304230399595539,-2.8226208937200468e-05,0.9422083958998473,0.08425469961928751
YEM,0.0012918785377512227,0.000261142480714516,0.009697599249946606,-0.0016588527197745325,0.733574428795084,0.22140799269558833
ZAF,0.019339473465993826,-0.0042439021049621205,0.10191082689838843,0.050855517630510154,0.9022292375984278,0.9749756030062695
ZMB,0.00032239741862343104,-0.0008448051392933894,0.007009260987679465,0.003675532421540392,0.9261253047339485,0.9714661586418312
ZWE,0.0002529608304185658,0.0021713825917287492,0.004406714430262341,0.0056841917665964355,0.4268339229387378,0.7569906930029046
